shop_name,shop_url,review_text
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ジャパンモビリティショーの後で、近くの此方へ！シーフードメニューが沢山。『カニチャーハン』が人気らしいので注文‼️『鮑の刺身』も新鮮。『白ワイン』カラフェで。『アイスク...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,福島には白河、会津への出張や猪苗代周辺の雪山へ滑りに行ったりはしてるものの…メヒコの存在を知ったのはケンミンショーwんでもって茨城や福島は浜通り方面にしかないので行くことはないだろうと思っ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビッグサイトに所用あり、お昼ご飯に訪問。ランチタイムは外して行ったけど１０分ほど待ち、席は空いてるが片付けが間に合っていない模様。人気メニューのかに炒飯(剥き身)を注文、ミニサラダとドリンク付...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,有明のメヒコは大きな水槽があるのでぼーっと眺めながら友人が来るのを待つのもいいです。お勧めのランチコースをお願いしました。前菜、スープ、サラダ、えらべるフライ、カニピラフ、ドリンクが運ばれてき...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニパスタが食べたくて展示会の帰りに訪問。席数が多いが、フルで回さないので、結構並ぶ点は注意。結局ウニパスタにして、ウニソースは美味しかったが麺が普通。これならパスタ専門店の方が美味しい。...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフと言えばメヒコメヒコと言えばカニピラフ東京ビッグサイト展示場イベントに伺う度に気になってしまいます。今回、久しぶりの再訪店。実はファーストメヒコは浅草店、セカンドメヒコが有明店な...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,店内には水槽があって、雰囲気良さげです。カップルや夫婦が多かったです。まずはスパークリングで乾杯し、メヒコと言ったら！と思っているカニピラフ、カニクリームコロッケをいただきました牡蠣や...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,仕事で東京ビッグサイトの展示会に行った際に、お昼時間過ぎに伺いました。13時過ぎでしたが、数組待ちでした。中を覗くと空いてそうなのですが、回転は良くなさげ？こちらのピラフを食べたくて、待ち...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,平日のお昼時、こちらのビル内の飲食店は、何処も混み合っていて、多分？今日は、ビックサイトで何か？催し物があったようで、余計に混み合っていたので、こちらのお店が割と空いていたようで、名前を記入し待つ事数...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,福島を旅行したときから気になっており、やっとこれました。福島の店舗には、フラミンゴがいるらしいですが、さすがにそれはいなく、熱帯魚が迎えてくれました。念願のカニピラフを食べられて、大満足な一日でした。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビッグサイトのイベントの合間にこちらでランチカニピラフスペシャルランチをカニピラフに前菜、カニと海藻のスープ、サイドメニュー(カニクリームコロッケorカキフライor海老フライ)、サラダ、ド...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,こちら、サイトを見ていて気になっていたため、平日昼にお伺いしております。大きな水槽を眺めながら食事をすることができるシーフードレストランです。他のグループ店舗には、フラミンゴを見ながら食事ができる場所...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,まさかの東京にメヒコがあるとは驚きでした！本店は，福島だったような気がします。ここの店舗では，ものすごく広い(*ﾟ∀ﾟ*)何と水族館でも有るらしい笑店内至る所に，大きい水槽がありました...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,国際展示場駅近くのワシントンホテル階下のレストラン街にあるメヒコさんに訪問。海鮮物から肉料理まであるが、海鮮料理特にカニピラフが売りのようです。カニグラタンのカニ身が豊富でおすすめです。土...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,嵐の中の出張で唯一の楽しみランチ！どうするか同僚と相談していると、発見したのがこのメヒコさん！水槽も魅力的で料理もすごく美味しそう！すぐに入店を決めました。店に入ると中は様々な大きさの水槽...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,友人とイベント帰りに訪問。21時頃の訪問ですが、この辺り、ほとんどの店が閉まるのが早く、ようやく見つけたありがたいお店！■場所国際展示場駅から徒歩5分程度。有明パークビル内2階にあ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビッグサイト展示会のランチ休憩で伺いました。いわきやつくばにある、フラミンゴ館とは違い、こちらはキレイな金魚が水槽にたくさんいます。蟹の旨みが効いたピラフは本当に美味しいです。子供...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,シーフードメヒコのミックスフライは、エビ、などの魚介類を揚げたフライがメインです。魚介類はどれも新鮮で、衣はサクサク、身はプリプリです。タルタルソースとの相性も抜群で、一度食べたらクセになる美味しさで...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,TVで時々紹介される“シーフードレストラン メヒコ”興味はあったのですが福島県は遠いなぁ...茨城県も...その為だけにだと...っと思っていたら・・なんと都内にあるじゃない！フラミンゴはいな...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ゆったりした店内で美しい大きな水槽がいくつもあり良い雰囲気です。カニの料理が自慢でカニピラフやカニクリームコロッケも美味しいです。またカニ雑炊も良いお味です。意外にも牛タンシチューはたいへんお勧めです...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ目当てに来店です♪夕飯時混んでたので、2軒目として行きました。そこそこお腹満たされてたのですが、メニューがどれも美味しいそう！！ガンマンしてｗｗカニピラフＭサ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,10年程前にお台場に遊びに行った際に訪れた懐かしいお店10年前と変わらず薄暗くムーディで水槽に灯りが灯る店内この日は修学旅行生が1回転目に入り、遅めの時間なら入店可能との事で20時...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,平日の19時半ごろ4名で15分ほど待って入店生ビール600円程度だったかと思います。その他一品ものも700〜1500円台でした。ローストビーフエビの唐揚げソフトシェルクラブの唐揚げ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,有明パークビルお店は東京ビッグサイトに隣接している有明パークビルの中にある、2階のレストランフロアにあります。他にも、何軒か飲食店が入っているので、宿泊した際や東京ビッグサイトを利用した際には...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,東京都有明にあります『シーフードレストラン　メヒコ東京ベイ有明店』さんへ初訪問しました。急遽、有明へ行く事になり、食べログ検索をしましたら、こちらのお店を見つける事ができました⭐︎国際展示...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,茨城が本店になるのかな？お店で本物のフラミンゴを見ながら食事を楽しむ事で有名なメヒコさん。しかしそこまで行くのは遠いので東京でフラミンゴの代わりに巨大水槽を見ながら食事しましょう♫やはりメ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビックサイトに立ち合い。３日間。楽しみはランチかな。初日は東京のメヒコへ行こうと考えた。２０年以上前に、福島いわきの友人のとこへ遊びに行ったら、連れて行ってもらったのが、メヒコ  ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,なぜこんなに評価が高いのか不思議です。名物の蟹ピラフをたのみました。Mサイズで普通の量です。大量に作り置きした物をチンしただけのお粗末なもの。　ニチレイの冷凍ピラフの方が美味しいと感...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,大人達がピラフ食べ終わった後、子供用のドリアが最後に出てきて遅いからとお詫びにアイス頂きました！ウニのピラフをお土産に買いたかったのですが、もう販売してないとの事です(^^)どのお料理も美味し...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,平日ランチに訪問。12時ちょっと前。店内は空いています。店内は水族館みたいで、楽しい。以前からカニピラフが気になっていました。早速、カニピラフセットをオーダー。すぐにスープとサラダがきます。カニ出汁の...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,数年ぶりのメヒコ国際展示場駅からすぐのビルの2階コロナ禍も耐えてちゃんと経営していた・・・良かったここのいい所は水槽があること！水槽が目の前の席があって、まったりとお魚...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,偶然見つけて、入店。シーフードがウリのレストランとあって、どれもゴージャスかつ美味しそう。グラタンと迷いましたが、暑かったのでエビとルッコラのトマトクリームパスタを注文。ランチサラダも190円...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,TVで放送され、ずっと行ってみたかった、水槽レストラン！メヒコさん。茨城や福島に店舗がたくさんあり、フラミンゴを見ながらご飯も食べれる所もあるみたいです。そこも行きたい！平日の14時ともあ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ステーキ込みのコースを注文。ピラフの美味しさはもちろんですが、ステーキが美味しいことに驚きました。値段の割に味とボリュームがとても良い感じで、大満足です。大人同士でも子連れでも入れる雰囲気も好...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,目の前の水槽を眺めながらランチが出来る〜カニピラフデリシャスランチ！名物のカニピラフ殻付きか殻を取っているやつか選べたので殻付きに！蟹の身がたくさん美味しすぎる！！！...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,"［店名］シーフードレストラン メヒコ 東京ベイ有明店［最寄駅］東京ビッグサイト駅 徒歩2分,国際展示場駅 徒歩2分［ランチ予算］980円-1980円2022年4月訪問【お店の様子に..."
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,2022/04以前マイレビ様が他のメヒコのレビューアップしており、一度食べてみたいと思っていましたｗコロナ禍でなかなか来れませんでしたが、やっと機会を得ましたｗ場所は、ビックサイトの駅...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,なんだカニピラフ？と昔この店を紹介してくれた人に言った。食べて見れば分かる美味さ。ピラフは美味いもんなんだと初めて知った。その後、何回き来たが、いつも同じメニュー。カニピラフ。今日は、カニピラ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,平日13:30頃伺いました。コロナ禍とオリンピック前でビッグサイトが稼働してないためか、店内ガラガラでした。巨大水槽前のカウンターに座りました。いろんな種類の魚が泳いでいるのを間近に見られるの...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,たまには有明にということで、遠征。この辺りは建物が少なくて空が広いけど無機質で、埋立地だし夜は殺風景。りんかい線沿線は平日との人口差がえぐい気がする。国際展示場駅前のワシントンホテルに...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,夕飯に久々に行きました。地元のメヒコにはフラミンゴがいるがこちらには大きな水槽がある。ラッキーにも１つだけ水槽の前のカウンターが空いていて座ることができました。他は...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニが外見もそのまま出てきて映えますね。ほじくりながら食べると、何となく美味しく感じるのは不思議です。老舗なだけあって、なんか味付けも昔風で割と出汁濃い目なご飯でした。スープは薄味で飲みやすかったです。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,メヒコは、福島にはフラミンゴがいて祖父母との思い出のお店です都内でも蟹ピラフが食べられるのが嬉しいです！誕生日月になると必ず食べたくなるので年1で食べてる気がします蟹ピラフと蟹スー...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,有明のメヒコでランチ同じビルで仕事したときに来た以来の訪問です今回は家族連れでの訪問でっかい水槽を見せると娘が喜ぶと思いオフィスビルなので土曜日の客はまばらでしたオーダーはカニグラ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,この店名にそそられての訪問シーフード好きにはたまらない タイトル(店名)です・牡蠣・蟹クリームコロッケと…。　注文◇お味→○◇コスパ→◉と、かなりGOO...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,職場が近いので、ランチによく利用させていただいています。ウニのクリームパスタを注文しました。あまりウニの臭みもなく、クリームソースと相まって美味しく頂けました。メニュー数も結構あるので、一度夜に利用し...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,初めて来たときはアクアリウムがあってシーフードも肉も食べれる怪しい店かなと思ってました。しかし侮ることなかれ！メヒコ、恐るべし！自分は甲殻類が大好物です！シーフードは全般好きです！そこに肉食い...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ランチカニピラフセット　１８７０円　メヒコ（有明）あっつい日はね水槽で優雅に泳ぐお魚を見ながら、カニピラフってのが今時の江戸っ子ってもんでい。てやんでい。って気分で、ぐだぐだに溶けそうな体を奮...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,メヒコスタンダードコースで予約し、飲み物と濃厚カニクリームチーズを追加しました。チキンステーキが結構終盤に出てくるので少し重かったですが、どれも美味しくいただきました。カニ料理でこの金額ならコ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,3000円のコースに飲み放題（+1500円）をつけましたが、お得過ぎる内容にビックリでした！最後の名物カニピラフを食べきれないかも…と持ち帰りできるか相談したところ快く対応していただき感謝です！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,およそ25年振りに行きました。ピラフが変わらぬ味で最高に楽しかったです♪
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ずっと行きたかったお店でカニピラフへの期待が少し高すぎてしまったか？ちょっと水っぽいピラフが苦手でしたカニをほぐしてある方にしたからかなぁ？？一緒に行った方が注文したステーキピラフ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,SNSで多くの良いレビューを見ましたが、結果には少しがっかりしました。蟹肉ご飯はしょっぱすぎました。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ、カニグラタン、カニクリームコロッケ、コーンスープを頼みました。　注文から15分位で提供されました。　まさにカニ尽くしで満足ランチでした。水槽を眺めながらの贅沢なランチになりました。ただ全体...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,有名なカニピラフをランチセットでいただきました。美味しかったです
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビックサイト近くでランチタイムに予約できる店が無く、予約。メヒコといからにはメキシコ料理かと思いましたが、海鮮料理のメニュー。看板メニューのカニピラフ。全体的に薄味で物足りないもので残念でした。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,オシャレな雰囲気でオシャレな料理も美味しい
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,日曜日にランチしました。早めの時間だったからか、水槽の近くの席に案内してもらいました。ミックスフライとスープ、サラダ、ご飯のセットを頼みました。ボリューム満点で、お腹いっぱい食べられました。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニハラミステーキがとても美味しかったです。ピラフやミックスフライ、ホタテカルパッチョは量がたっぷりで美味しかったです。ロゼワインのフラミンゴもコスパ良いと思います。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,少し塩っぱい生カニのお重。カウンターでの魚たちが気持ち良さげに泳ぐ。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ランチタイムでも待ち時間無しで入店、あれっ！やはり美味かった！私は日本一の蟹ピラフだと思う？本当はウニ入りが最高ですがメニューから消えて久しい？
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,水槽があって、水族館みたいでムードはある。カニピラフ、話題になってテレビで観たこともあったし外せないな、と思ってそれが含まれたセットを注文。確かに水槽眺めてまったりできたけど、食事のことについ...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,テレビ番組で観て気になっていた「メヒコ」は福島に数店あるチェーン店で、フラミンゴがいる店があったり不思議なイメージもありますが、とにかく人気はたっぷりズワイガニが乗っているカニピラフが超有名です。...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,定番のカニピラフ。思ったよりはバターもしつこくなくアッサリ目でラージサイズに変更しても何なく完食。しばらくするとまた食べたくなる。中毒性あるかも知れません。当たり前ですが、この店にはフラミンゴはいません。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,水槽のお魚を眺めながら、カニがいっぱい入った絶品ピラフをいただきました。ランチにはもったいないくらい良かったです。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ大好き牡蠣フライは普通のコロッケの味でした。牡蠣の存在感が薄いご馳走様でした。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,伝統のカニピラフSサイズ¥1738円伝統のジャンボソーセージ1本¥748円
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,「水族館」の名前に相応しい立派な水槽に魚が優雅に泳いでいて、食事を頂く前からテンションが上がります。しかしランチでは、失礼ながら良さが分かりませんでした。ランチピラフセットというのがあり、名物...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフがおすすめということで行ってみました。カニのだしがお米にもしみて美味しかったです！ごちそうさまでした。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,お子様メニューもありました！おもちゃは、ブロックがもらえて、料理を待つ間、しっかり遊べました(^^)v
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニクリームコロッケが絶品！付属のトマトソースつけるとなおよし
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,牡蠣・ズワイガニハラミのカルパッチョ・特製ウニトースト・濃厚チーズたっぷりのマカロニチーズカニピラフ大（takeout）
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,大人の雰囲気でした。落ち着いていて居心地よかったです。お料理も美味しかったです。ウニのグラタンとカニクリームコロッケがとても気に入りました。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,この日はビックサイトで展示会があり、取引先が多数出展しているので挨拶や打ち合わせを兼ねて顔を出しました。いやぁ、会場は最近に見ないほど人が多く、緊急事態宣言も開けて愈々盛況になってきましたねぇ。...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ここは、かに関係が旨い‼️逆らって今回はウニピラフを旨い‼️そしてたまらずにかにクリームコロッケを別注こりゃ旨いややめられません
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフかにがどっさりでご飯もカニ味が染み込んで大満足
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,土曜日の12:00頃。カニクリームコロッケ、やっぱり美味しい〜。カミさんが食べたカニ味噌クリームコロッケはもっと美味しかったです！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,アクアリウムを楽しみながら、サクサクのかに味噌クリームコロッケ、カニ味噌クリームパスタ、カニピラフとっても満足でしたぁ〜〜
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,スペシャルランチ。海老フライ。スープも蟹エキス濃厚。ピラフなんて何年ぶりに外のお店で食べただろうか？前菜、サラダ含めて十分満足しました。あと写真映えしますが蟹は抜き身で頼んだ方が良いと思います。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビックサイトにイベントに来ました。ランチを食べにお邪魔しました。カニ好きな私には(o^^o)大満足。美味しい〜ご飯が多くて！とってもボリュームあり。お腹いっぱいでした。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,"お正月三が日かに食べたくやってる気軽に来れそうな店舗でここがヒット。当日予約はNG,  少しだけ待たされた位で2名で水槽の前カウンターへ通され。席は雰囲気はとても良いよ。メニューは..."
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,やはりこちらのカニピラフとカニクリームコロッケはサイコー！全てのお料理がブラッシュアップされていて、感心しました。ソースやドレッシングも更に美味しくなっていました。スタッフもとても丁寧な接客で...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビッグサイト出展のときに、ふらっと立ち寄りました。セットメニューにしたけどピラフをはじめ諸々全般的に美味しかった。ワインのメニューも豊富で飲む人にとっても良いかと。けっこう混んでるので出来れば...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,平日のランチに利用しました。14時ちょい前の入店だったので、席にはかなり余裕があり、窓際のテーブル席に通してもらえました。店頭のメニュー表で分かってはいたのですが、名物カニピラフが単品で168...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,子供の頃はメヒコと言えば近所になく東北に行った時にだけ行けるレアなお店と感じていたが関東にもあるなんて。特別感は無くなりファミレス的な感覚になったんだなぁと感じた。料理はシーフード全般、和...
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ステーキピラフ最高
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,お土産を含めて¥12000
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,牡蠣美味しかった
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ハンバーグ&カジキフライ
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,すき！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,再訪安定のカニピラフ♡
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニ以外はコスパ良いなーって思いました。食べたいメニューもたくさんあって。カニはいまいちだったかな。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニクリームコロッケ、エビフライ、白身魚のフライ
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,座るなら水槽前のカウンター席がおすすめです。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビックサイトの近くなのに、ゆっくり食事することができました。ランチのコースで3000円なら場所的にも十分です。展示会がある時はまた利用します！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニのコース、食べ応えあって良かったです。落ち着いた席でゆっくり楽しめました。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ビックサイトの展示会中の会食ランチにおすすめです
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,昔より進化しているようにも感じ、今でも美味しかった！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフが美味しい！　他にもカニクリームコロッケ、牡蠣のドリアも美味しかったです。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,東京ビックサイトの展示会開催時のランチに接待で使用。やっぱりカニピラフは満足の味。最後のドリンクが出てくるの遅かったくらいで、トータル大満足です。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,全部美味しかったのですが、カニ料理最高でした！！
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ殻なし、身のみ。蟹の風味が食欲を誘うほかほかの一粒一粒の味わい
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,東京ビッグサイト近くでランチにおすすめのお洒落なレストラン。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニピラフ（むき身）、カニクリームコロッケ、カニグラタンをいただく。突出はしていないが、安定安心の味。行先困ったときに行って間違いないお店。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,美味しいテイクアウトもします展示会の帰りに寄ります
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,蟹好きな私はカニピラフと蟹みそクリームコロッケは最高
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ハンバーグ＋タンドリーチキン ライス、スープ付き1280円
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,全体的には可もなく不可もなく！カニクリームコロッケはお惣菜のカニクリームコロッケと全然違って旨味がありました。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ランチで利用させて頂きました。とても満足です。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,ん？伝統のカニピラフこんな味だったっけ？？
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,昔、いわきのメヒコに行ったっけなーと、懐かしくなる。プールの匂いの水族館、フラミンゴ館、モンキー館とかがあった様な…。メヒコと言えば蟹ピラフ。懐かしい。
シーフードレストラン メヒコ 東京ベイ有明店,https://tabelog.com/tokyo/A1313/A131306/13014774/,カニクリ過去最高に美味かったなぁ。ちょい高く、すえた匂いのある時代に取り残された感はあるけど、しっかり美味しかった。ガラガラなのに客を積極的にいれないあのスタンスは謎だが…
